,Afghanistan,Angola,Albania,Andorra,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cape Verde,Costa Rica,Cuba,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,Egypt,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Guinea,Gambia,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,"Hong Kong, China",Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iran,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,South Korea,Kuwait,Lao,Lebanon,Liberia,Libya,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Monaco,Moldova,Madagascar,Maldives,Mexico,Marshall Islands,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,North Korea,Portugal,Paraguay,Palestine,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,South Sudan,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Seychelles,Syria,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Taiwan,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela,Vietnam,Vanuatu,Samoa,Yemen,South Africa,Zambia,Zimbabwe
2041,68,71,81,0,76,79,78,79,85,85,73,70,84,69,68,79,76,79,75,80,77,77,76,80,79,77,78,64,58,85,86,84,81,69,69,70,69,84,72,77,83,82,84,82,84,71,0,84,76,79,80,74,69,85,81,75,84,71,85,66,71,84,76,71,66,72,67,72,83,76,76,69,87,75,82,68,79,75,74,85,81,76,87,85,85,79,81,87,74,70,76,73,64,0,85,84,74,80,71,79,78,81,59,79,86,78,77,0,77,71,84,79,0,77,68,85,73,79,72,65,74,78,71,78,71,68,71,79,84,85,75,0,84,78,68,83,84,74,0,68,81,77,84,79,78,79,78,76,73,77,75,73,87,61,69,80,0,64,78,69,74,75,80,84,85,63,76,81,66,70,82,73,73,74,75,77,81,83,0,83,72,72,76,80,82,70,75,78,77,68,73,71,69,68,65
2042,68,71,81,0,77,80,78,79,85,85,73,70,84,70,68,80,76,79,76,80,77,77,76,80,79,77,78,64,58,85,86,84,81,69,69,70,69,84,72,77,84,82,84,82,84,71,0,84,76,80,80,74,69,85,81,75,85,71,85,66,71,84,76,71,67,72,67,72,84,76,77,69,87,75,82,69,79,75,75,85,81,76,87,86,86,79,81,87,74,71,76,74,64,0,85,84,74,80,71,79,78,81,59,79,86,79,77,0,77,71,84,79,0,77,68,85,73,79,72,65,74,79,72,78,71,68,72,79,84,86,76,0,84,78,69,84,85,74,0,68,81,77,84,79,78,79,78,76,74,77,75,73,87,61,70,80,0,64,78,69,74,75,80,84,85,64,76,81,67,70,82,73,73,74,75,77,81,83,0,83,72,72,77,81,82,70,75,78,77,68,73,71,69,68,66
2043,68,71,81,0,77,80,79,79,85,85,73,70,84,70,69,80,76,80,76,80,77,77,76,80,79,77,78,64,59,85,86,84,81,70,70,71,69,84,73,77,84,82,84,82,84,71,0,84,77,80,80,74,69,86,81,75,85,71,85,66,71,84,76,71,67,73,67,72,84,76,77,69,87,75,82,69,79,75,75,85,82,76,87,86,86,79,81,87,75,71,76,74,64,0,86,84,74,80,71,79,78,81,59,79,86,79,77,0,77,71,84,79,0,77,68,85,73,79,72,65,74,79,72,78,71,69,72,80,84,86,76,0,85,78,69,84,85,75,0,68,81,77,85,79,78,79,78,76,74,78,75,73,87,61,70,80,0,64,79,69,75,75,81,84,85,64,77,81,67,71,82,73,73,74,75,77,81,83,0,84,73,72,77,81,82,70,76,79,77,68,73,71,69,68,66
2044,69,72,82,0,77,80,79,79,86,85,73,71,84,70,69,80,76,80,76,80,77,78,77,80,79,77,78,65,59,85,87,84,81,70,70,71,69,84,73,77,84,82,84,83,84,71,0,84,77,80,81,74,69,86,81,75,85,71,86,66,71,84,76,71,67,73,67,73,84,76,77,69,87,76,82,69,80,75,75,85,82,76,87,86,86,79,81,87,75,71,77,74,65,0,86,84,74,80,71,79,78,81,60,80,86,79,77,0,77,71,84,79,0,77,68,85,73,79,72,66,75,79,72,78,71,69,72,80,85,86,76,0,85,78,69,84,85,75,0,68,82,77,85,79,78,79,79,76,74,78,75,73,87,61,70,80,0,64,79,70,75,76,81,84,86,64,77,81,67,71,82,73,73,74,75,78,82,83,0,84,73,72,77,81,82,70,76,79,78,68,73,71,70,68,66
2045,69,72,82,0,77,80,79,79,86,85,73,71,85,70,69,80,76,80,76,80,77,78,77,80,79,77,78,65,59,85,87,84,81,70,70,71,69,84,73,78,84,82,84,83,84,72,0,84,77,80,81,74,69,86,81,75,85,72,86,66,71,84,77,71,67,73,68,73,84,76,77,70,87,76,82,69,80,75,75,85,82,76,87,86,86,79,81,87,75,71,77,74,65,0,86,84,74,80,71,79,78,81,60,80,86,79,78,0,77,71,84,80,0,77,68,86,73,79,72,66,75,79,72,78,71,69,72,80,85,86,76,0,85,78,69,84,85,75,0,68,82,77,85,79,78,79,79,76,74,78,75,73,88,61,71,80,0,65,79,70,75,76,81,85,86,64,77,81,67,71,83,73,74,74,76,78,82,83,0,84,73,73,77,81,82,71,76,79,78,68,73,71,70,68,66
2046,69,72,82,0,77,80,79,79,86,86,73,71,85,70,69,80,76,80,76,81,77,78,77,80,79,77,78,65,59,85,87,84,82,70,70,71,69,84,73,78,84,82,84,83,85,72,0,84,77,80,81,74,70,86,81,76,85,72,86,66,72,84,77,71,67,73,68,73,84,76,77,70,88,76,82,69,80,75,75,85,82,76,87,86,86,79,82,88,75,71,77,74,65,0,86,84,74,80,71,80,78,81,60,80,86,79,78,0,77,72,84,80,0,77,68,86,73,79,72,66,75,79,72,78,71,69,73,80,85,86,76,0,85,78,69,84,85,75,0,69,82,77,85,79,78,80,79,76,74,78,76,74,88,61,71,81,0,65,79,70,75,76,81,85,86,64,77,81,68,71,83,74,74,75,76,78,82,83,0,84,73,73,77,81,83,71,76,79,78,68,73,71,70,69,66
2047,69,72,82,0,77,80,79,79,86,86,74,71,85,70,69,80,76,80,76,81,77,78,77,81,79,78,79,65,60,85,87,84,82,70,70,71,70,85,73,78,84,83,84,83,85,72,0,85,77,80,81,75,70,86,81,76,85,72,86,66,72,84,77,72,67,73,68,73,84,77,77,70,88,76,83,69,80,76,75,85,82,76,87,86,86,79,82,88,75,71,77,74,65,0,86,84,75,80,72,80,78,81,60,80,86,79,78,0,78,72,85,80,0,78,69,86,74,79,72,66,75,79,73,78,72,69,73,80,85,86,76,0,85,78,69,84,85,75,0,69,82,78,85,79,79,80,79,76,75,78,76,74,88,62,71,81,0,65,79,70,75,76,81,85,86,65,77,82,68,71,83,74,74,75,76,78,82,84,0,84,73,73,77,81,83,71,76,79,78,68,74,71,70,69,67
2048,69,72,82,0,77,80,79,80,86,86,74,71,85,71,70,81,77,80,76,81,78,78,77,81,80,78,79,65,60,86,87,84,82,70,71,72,70,85,73,78,84,83,84,83,85,72,0,85,77,80,81,75,70,86,82,76,85,72,86,67,72,85,77,72,68,73,68,74,84,77,78,70,88,76,83,70,80,76,75,85,82,77,87,86,86,79,82,88,75,72,77,74,65,0,86,85,75,81,72,80,78,82,61,80,86,79,78,0,78,72,85,80,0,78,69,86,74,79,73,66,75,79,73,79,72,70,73,81,85,86,77,0,85,79,69,84,86,75,0,69,82,78,85,80,79,80,79,77,75,78,76,74,88,62,71,81,0,65,79,70,75,76,81,85,86,65,77,82,68,71,83,74,74,75,76,78,82,84,0,84,74,73,77,81,83,71,76,79,78,69,74,72,70,69,67
2049,69,72,82,0,77,81,79,80,86,86,74,72,85,71,70,81,77,80,76,81,78,78,77,81,80,78,79,65,60,86,87,85,82,71,71,72,70,85,73,78,84,83,85,83,85,72,0,85,77,81,81,75,70,86,82,76,85,72,86,67,72,85,77,72,68,74,68,74,84,77,78,70,88,76,83,70,80,76,76,86,82,77,87,86,86,79,82,88,75,72,77,75,65,0,86,85,75,81,72,80,79,82,61,80,86,80,78,0,78,72,85,80,0,78,69,86,74,80,73,67,75,80,73,79,72,70,73,81,85,86,77,0,85,79,69,85,86,75,0,69,82,78,85,80,79,80,79,77,75,78,76,74,88,62,72,81,0,65,79,70,75,76,81,85,86,65,77,82,68,72,83,74,74,75,76,78,82,84,0,84,74,73,78,82,83,71,76,80,78,69,74,72,70,69,67
2050,70,73,82,0,78,81,79,80,86,86,74,72,85,71,70,81,77,81,76,81,78,78,78,81,80,78,79,65,60,86,87,85,82,71,71,72,70,85,74,78,85,83,85,83,85,72,0,85,78,81,82,75,70,86,82,76,85,72,86,67,72,85,77,72,68,74,68,74,84,77,78,70,88,76,83,70,80,76,76,86,83,77,88,86,86,80,82,88,75,72,77,75,65,0,86,85,75,81,72,80,79,82,61,81,87,80,78,0,78,72,85,80,0,78,69,86,74,80,73,67,75,80,73,79,72,70,74,81,85,86,77,0,85,79,69,85,86,75,0,69,82,78,85,80,79,80,79,77,75,79,76,74,88,62,72,81,0,66,79,71,76,76,82,85,86,65,77,82,69,72,83,74,74,75,76,78,83,84,0,84,74,74,78,82,83,71,76,80,78,69,74,72,70,69,67
2051,70,73,83,0,78,81,80,80,86,86,74,72,85,71,70,81,77,81,77,81,78,79,78,81,80,78,79,65,60,86,87,85,82,71,71,72,70,85,74,78,85,83,85,84,85,73,0,85,78,81,82,75,70,86,82,76,86,72,86,67,72,85,77,72,68,74,69,74,85,77,78,70,88,77,83,70,81,76,76,86,83,77,88,87,87,80,82,88,76,72,78,75,66,0,87,85,75,81,72,80,79,82,61,81,87,80,79,0,78,72,85,80,0,78,69,86,74,80,73,67,75,80,73,79,72,70,74,81,85,87,77,0,85,79,70,85,86,76,0,69,82,78,86,80,79,80,80,77,75,79,76,74,88,62,72,82,0,66,80,71,76,76,82,85,86,65,78,82,69,72,84,74,74,75,76,79,83,84,0,85,74,74,78,82,83,71,77,80,79,69,74,72,71,69,67
2052,70,73,83,0,78,81,80,80,86,86,74,72,85,71,70,81,77,81,77,81,78,79,78,82,80,78,79,65,61,86,87,85,82,71,71,72,70,85,74,79,85,83,85,84,85,73,0,85,78,81,82,75,71,87,82,77,86,72,87,67,72,85,78,72,68,74,69,74,85,77,78,70,88,77,83,70,81,76,76,86,83,77,88,87,87,80,82,88,76,72,78,75,66,0,87,85,75,81,72,80,79,82,61,81,87,80,79,0,78,73,85,81,0,78,69,86,74,80,73,67,76,80,74,79,72,70,74,81,85,87,77,0,86,79,70,85,86,76,0,69,83,78,86,80,79,80,80,77,75,79,77,75,88,62,72,82,0,66,80,71,76,77,82,85,86,65,78,82,69,72,84,74,74,75,76,79,83,84,0,85,74,74,78,82,83,71,77,80,79,69,74,72,71,70,67
2053,70,73,83,0,78,81,80,80,87,86,74,72,85,71,70,82,77,81,77,82,78,79,78,82,80,78,80,66,61,86,88,85,83,71,72,72,70,86,74,79,85,83,85,84,85,73,0,85,78,81,82,75,71,87,82,77,86,73,87,67,72,85,78,73,68,74,69,74,85,77,78,70,88,77,83,70,81,76,76,86,83,77,88,87,87,80,83,88,76,72,78,75,66,0,87,85,75,81,72,81,79,82,62,81,87,80,79,0,78,73,85,81,0,78,70,86,74,80,73,67,76,80,74,79,73,70,74,81,86,87,77,0,86,79,70,85,87,76,0,69,83,78,86,80,79,80,80,77,76,79,77,75,89,62,73,82,0,66,80,71,76,77,82,85,87,66,78,82,69,72,84,75,75,76,76,79,83,84,0,85,74,74,78,82,83,71,77,80,79,69,74,72,71,70,68
2054,70,73,83,0,78,81,80,80,87,86,74,73,86,71,71,82,77,81,77,82,78,79,78,82,80,79,80,66,61,86,88,85,83,71,72,73,71,86,74,79,85,83,85,84,85,73,0,85,78,81,82,76,71,87,82,77,86,73,87,67,73,85,78,73,68,74,69,75,85,77,79,71,89,77,83,70,81,77,76,86,83,77,88,87,87,80,83,88,76,73,78,75,66,0,87,85,76,81,73,81,79,83,62,81,87,80,79,0,78,73,86,81,0,79,70,87,75,80,74,68,76,80,74,79,73,70,75,82,86,87,78,0,86,79,70,85,87,76,0,70,83,79,86,80,80,81,80,78,76,79,77,75,89,62,73,82,0,66,80,71,76,77,82,86,87,66,78,82,69,72,84,75,75,76,77,79,83,85,0,85,75,74,78,82,84,72,77,80,79,69,74,72,71,70,68
2055,70,73,83,0,78,81,80,80,87,87,75,73,86,72,71,82,78,81,77,82,79,79,78,82,80,79,80,66,61,86,88,85,83,72,72,73,71,86,74,79,85,84,85,84,86,73,0,86,78,81,82,76,71,87,82,77,86,73,87,67,73,85,78,73,69,75,69,75,85,78,79,71,89,77,84,71,81,77,76,86,83,77,88,87,87,80,83,89,76,73,78,75,66,0,87,86,76,81,73,81,79,83,62,81,87,80,79,0,79,73,86,81,0,79,70,87,75,80,74,68,76,80,74,80,73,71,75,82,86,87,78,0,86,80,70,85,87,76,0,70,83,79,86,80,80,81,80,78,76,79,77,75,89,62,73,82,0,66,80,72,76,77,82,86,87,66,78,83,70,73,84,75,75,76,77,79,83,85,0,85,75,74,78,82,84,72,77,80,79,69,75,72,71,70,68
2056,70,74,83,0,78,82,80,81,87,87,75,73,86,72,71,82,78,81,77,82,79,79,79,82,81,79,80,66,61,86,88,85,83,72,72,73,71,86,74,79,85,84,85,84,86,73,0,86,79,82,82,76,71,87,83,77,86,73,87,67,73,85,78,73,69,75,70,75,85,78,79,71,89,77,84,71,81,77,77,86,84,78,88,87,87,80,83,89,76,73,78,76,66,0,87,86,76,82,73,81,79,83,62,81,87,81,79,0,79,73,86,81,0,79,70,87,75,81,74,68,76,81,74,80,73,71,75,82,86,87,78,0,86,80,70,86,87,76,0,70,83,79,86,81,80,81,80,78,76,79,77,75,89,62,73,82,0,67,80,72,77,77,82,86,87,66,78,83,70,73,84,75,75,76,77,79,83,85,0,85,75,75,79,82,84,72,77,81,79,69,75,72,71,70,68
2057,71,74,83,0,78,82,80,81,87,87,75,73,86,72,71,82,78,81,77,82,79,79,79,82,81,79,80,66,61,87,88,86,83,72,72,73,71,86,74,79,85,84,85,84,86,73,0,86,79,82,83,76,71,87,83,77,86,73,87,67,73,86,78,73,69,75,70,75,85,78,79,71,89,77,84,71,81,77,77,86,84,78,88,87,87,80,83,89,76,73,78,76,66,0,87,86,76,82,73,81,80,83,62,81,87,81,79,0,79,73,86,81,0,79,70,87,75,81,74,68,76,81,75,80,73,71,75,82,86,87,78,0,86,80,70,86,87,76,0,70,83,79,86,81,80,81,80,78,76,80,77,75,89,63,73,83,0,67,80,72,77,77,82,86,87,66,78,83,70,73,84,75,75,76,77,79,84,85,0,85,75,75,79,83,84,72,77,81,79,70,75,73,71,70,68
2058,71,74,83,0,79,82,81,81,87,87,75,73,86,72,71,82,78,81,77,82,79,80,79,82,81,79,80,66,62,87,88,86,83,72,72,73,71,86,75,80,85,84,86,84,86,74,0,86,79,82,83,76,72,87,83,78,86,73,87,67,73,86,78,73,69,75,70,75,85,78,79,71,89,78,84,71,82,77,77,87,84,78,88,87,87,81,83,89,77,73,79,76,67,0,87,86,76,82,73,81,80,83,63,82,88,81,80,0,79,73,86,82,0,79,70,87,75,81,74,68,76,81,75,80,73,71,76,82,86,87,78,0,86,80,70,86,87,77,0,70,83,79,86,81,80,81,81,78,76,80,77,75,89,63,74,83,0,67,81,72,77,77,83,86,87,66,79,83,70,73,84,75,75,76,77,79,84,85,0,85,75,75,79,83,84,72,77,81,80,70,75,73,72,71,68
2059,71,74,84,0,79,82,81,81,87,87,75,73,86,72,71,83,78,82,78,82,79,80,79,83,81,79,80,66,62,87,88,86,84,72,73,73,71,86,75,80,86,84,86,84,86,74,0,86,79,82,83,76,72,87,83,78,86,73,87,68,73,86,79,73,69,75,70,75,85,78,79,71,89,78,84,71,82,77,77,87,84,78,89,87,87,81,83,89,77,73,79,76,67,0,88,86,76,82,73,82,80,83,63,82,88,81,80,0,79,74,86,82,0,79,70,87,75,81,74,68,76,81,75,80,74,71,76,82,86,87,78,0,86,80,71,86,87,77,0,70,83,79,86,81,80,81,81,78,77,80,78,76,89,63,74,83,0,67,81,72,77,78,83,86,87,66,79,83,71,73,85,75,75,76,77,80,84,85,0,85,75,75,79,83,84,72,78,81,80,70,75,73,72,71,69
2060,71,74,84,0,79,82,81,81,87,87,75,74,86,72,72,83,78,82,78,83,79,80,79,83,81,79,81,66,62,87,88,86,84,72,73,74,71,87,75,80,86,84,86,85,86,74,0,86,79,82,83,76,72,87,83,78,87,73,87,68,73,86,79,74,69,75,70,76,86,78,80,71,89,78,84,71,82,77,77,87,84,78,89,88,88,81,84,89,77,73,79,76,67,0,88,86,76,82,73,82,80,83,63,82,88,81,80,0,79,74,86,82,0,79,70,87,75,81,75,69,77,81,75,80,74,71,76,83,86,88,78,0,86,80,71,86,88,77,0,70,83,80,87,81,80,81,81,78,77,80,78,76,89,63,74,83,0,67,81,72,77,78,83,86,87,67,79,83,71,73,85,76,75,77,77,80,84,85,0,86,76,75,79,83,84,72,78,81,80,70,75,73,72,71,69
2061,71,74,84,0,79,82,81,81,87,87,75,74,86,72,72,83,78,82,78,83,79,80,79,83,81,79,81,66,62,87,88,86,84,73,73,74,71,87,75,80,86,84,86,85,86,74,0,86,79,82,83,77,72,88,83,78,87,74,88,68,73,86,79,74,69,75,70,76,86,78,80,71,89,78,84,71,82,78,77,87,84,78,89,88,88,81,84,89,77,74,79,76,67,0,88,86,77,82,73,82,80,84,63,82,88,81,80,0,79,74,86,82,0,79,71,87,76,81,75,69,77,81,75,80,74,71,76,83,86,88,79,0,87,80,71,86,88,77,0,70,84,80,87,81,81,81,81,79,77,80,78,76,89,63,74,83,0,67,81,73,77,78,83,86,87,67,79,83,71,73,85,76,76,77,77,80,84,86,0,86,76,75,79,83,84,72,78,81,80,70,75,73,72,71,69
2062,71,75,84,0,79,82,81,81,88,87,75,74,86,73,72,83,78,82,78,83,79,80,79,83,81,80,81,67,62,87,89,86,84,73,73,74,72,87,75,80,86,84,86,85,86,74,0,86,79,82,83,77,72,88,83,78,87,74,88,68,74,86,79,74,69,76,71,76,86,78,80,71,89,78,84,72,82,78,77,87,84,78,89,88,88,81,84,89,77,74,79,76,67,0,88,87,77,82,74,82,80,84,63,82,88,81,80,0,80,74,87,82,0,80,71,87,76,81,75,69,77,82,75,81,74,72,76,83,86,88,79,0,87,80,71,86,88,77,0,71,84,80,87,81,81,81,81,79,77,80,78,76,90,63,74,83,0,68,81,73,77,78,83,86,88,67,79,83,71,74,85,76,76,77,77,80,84,86,0,86,76,76,79,83,85,72,78,81,80,70,75,73,72,71,69
2063,71,75,84,0,79,83,81,81,88,87,75,74,87,73,72,83,79,82,78,83,80,80,80,83,81,80,81,67,62,87,89,86,84,73,73,74,72,87,75,80,86,85,86,85,86,74,0,86,80,83,83,77,72,88,83,78,87,74,88,68,74,86,79,74,70,76,71,76,86,79,80,72,90,78,85,72,82,78,78,87,85,78,89,88,88,81,84,89,77,74,79,77,67,0,88,87,77,82,74,82,80,84,64,82,88,82,80,0,80,74,87,82,0,80,71,88,76,81,75,69,77,82,76,81,74,72,77,83,87,88,79,0,87,81,71,86,88,77,0,71,84,80,87,81,81,81,81,79,77,80,78,76,90,63,75,84,0,68,81,73,78,78,83,87,88,67,79,83,71,74,85,76,76,77,78,80,84,86,0,86,76,76,80,83,85,73,78,82,80,70,76,73,72,71,69
2064,72,75,84,0,79,83,81,82,88,88,76,74,87,73,72,83,79,82,78,83,80,81,80,83,81,80,81,67,63,87,89,86,84,73,73,74,72,87,75,81,86,85,86,85,87,74,0,86,80,83,84,77,72,88,83,79,87,74,88,68,74,86,79,74,70,76,71,76,86,79,80,72,90,78,85,72,82,78,78,87,85,79,89,88,88,81,84,90,77,74,79,77,67,0,88,87,77,83,74,82,80,84,64,82,88,82,80,0,80,74,87,82,0,80,71,88,76,82,75,69,77,82,76,81,74,72,77,83,87,88,79,0,87,81,71,86,88,77,0,71,84,80,87,82,81,82,81,79,77,81,78,76,90,63,75,84,0,68,81,73,78,78,83,87,88,67,80,84,72,74,85,76,76,77,78,80,85,86,0,86,76,76,80,83,85,73,78,82,80,70,76,73,72,71,69
2065,72,75,84,0,79,83,81,82,88,88,76,74,87,73,72,84,79,82,78,83,80,81,80,83,82,80,81,67,63,87,89,86,84,73,74,74,72,87,75,81,86,85,86,85,87,75,0,87,80,83,84,77,73,88,84,79,87,74,88,68,74,86,79,74,70,76,71,76,86,79,80,72,90,79,85,72,83,78,78,87,85,79,89,88,88,82,84,90,78,74,80,77,68,0,88,87,77,83,74,82,81,84,64,82,88,82,80,0,80,75,87,83,0,80,71,88,76,82,75,69,77,82,76,81,74,72,77,83,87,88,79,0,87,81,71,87,88,78,0,71,84,80,87,82,81,82,82,79,77,81,79,76,90,63,75,84,0,68,82,73,78,78,83,87,88,67,80,84,72,74,85,76,76,77,78,80,85,86,0,86,76,76,80,83,85,73,78,82,81,70,76,73,72,72,69
2066,72,75,84,0,79,83,82,82,88,88,76,75,87,73,72,84,79,82,78,83,80,81,80,84,82,80,81,67,63,88,89,87,84,73,74,74,72,87,76,81,86,85,86,85,87,75,0,87,80,83,84,77,73,88,84,79,87,74,88,68,74,87,80,74,70,76,71,77,86,79,80,72,90,79,85,72,83,78,78,87,85,79,89,88,88,82,84,90,78,74,80,77,68,0,88,87,77,83,74,83,81,84,64,83,88,82,81,0,80,75,87,83,0,80,71,88,76,82,76,69,77,82,76,81,75,72,77,84,87,88,79,0,87,81,71,87,88,78,0,71,84,81,87,82,81,82,82,79,78,81,79,77,90,64,75,84,0,68,82,73,78,79,84,87,88,67,80,84,72,74,86,76,76,77,78,81,85,86,0,86,76,76,80,84,85,73,79,82,81,71,76,74,73,72,70
2067,72,75,84,0,80,83,82,82,88,88,76,75,87,73,73,84,79,83,79,83,80,81,80,84,82,80,82,67,63,88,89,87,85,73,74,75,72,87,76,81,86,85,87,85,87,75,0,87,80,83,84,77,73,88,84,79,87,74,88,68,74,87,80,74,70,76,71,77,86,79,81,72,90,79,85,72,83,79,78,88,85,79,89,88,88,82,85,90,78,74,80,77,68,0,88,87,77,83,74,83,81,84,64,83,89,82,81,0,80,75,87,83,0,80,71,88,76,82,76,70,77,82,76,81,75,72,77,84,87,88,79,0,87,81,71,87,89,78,0,71,84,81,87,82,81,82,82,79,78,81,79,77,90,64,75,84,0,68,82,73,78,79,84,87,88,67,80,84,72,74,86,76,76,77,78,81,85,86,0,86,77,76,80,84,85,73,79,82,81,71,76,74,73,72,70
2068,72,75,85,0,80,83,82,82,88,88,76,75,87,73,73,84,79,83,79,84,80,81,80,84,82,80,82,67,63,88,89,87,85,74,74,75,72,88,76,81,87,85,87,85,87,75,0,87,80,83,84,78,73,88,84,79,87,74,88,68,74,87,80,75,70,76,71,77,86,79,81,72,90,79,85,72,83,79,78,88,85,79,89,88,88,82,85,90,78,75,80,77,68,0,89,87,78,83,74,83,81,84,64,83,89,82,81,0,80,75,87,83,0,80,71,88,77,82,76,70,78,82,77,81,75,72,77,84,87,88,80,0,87,81,72,87,89,78,0,71,84,81,87,82,82,82,82,80,78,81,79,77,90,64,75,84,0,68,82,74,78,79,84,87,88,68,80,84,72,74,86,77,76,78,78,81,85,86,0,86,77,76,80,84,85,73,79,82,81,71,76,74,73,72,70
2069,72,76,85,0,80,83,82,82,88,88,76,75,87,74,73,84,79,83,79,84,80,81,81,84,82,80,82,67,63,88,89,87,85,74,74,75,72,88,76,81,87,85,87,86,87,75,0,87,81,83,84,78,73,88,84,79,88,75,88,68,74,87,80,75,70,76,72,77,87,79,81,72,90,79,85,73,83,79,78,88,85,79,90,89,89,82,85,90,78,75,80,77,68,0,89,87,78,83,74,83,81,85,65,83,89,82,81,0,81,75,87,83,0,81,72,88,77,82,76,70,78,83,77,82,75,72,78,84,87,88,80,0,87,81,72,87,89,78,0,71,85,81,88,82,82,82,82,80,78,81,79,77,90,64,76,85,0,69,82,74,79,79,84,87,88,68,80,84,73,75,86,77,77,78,78,81,85,87,0,87,77,77,80,84,85,73,79,83,81,71,76,74,73,72,70
2070,72,76,85,0,80,83,82,82,88,88,76,75,87,74,73,84,79,83,79,84,81,81,81,84,82,81,82,67,63,88,90,87,85,74,74,75,72,88,76,82,87,85,87,86,87,75,0,87,81,83,84,78,73,89,84,80,88,75,89,69,75,87,80,75,70,77,72,77,87,79,81,72,90,79,85,73,83,79,79,88,85,79,90,89,89,82,85,90,78,75,80,77,68,0,89,88,78,83,75,83,81,85,65,83,89,82,81,0,81,75,87,83,0,81,72,88,77,82,76,70,78,83,77,82,75,73,78,84,87,89,80,0,88,81,72,87,89,78,0,71,85,81,88,82,82,82,82,80,78,81,79,77,91,64,76,85,0,69,82,74,79,79,84,87,88,68,80,84,73,75,86,77,77,78,78,81,85,87,0,87,77,77,81,84,85,73,79,83,81,71,77,74,73,72,70
2071,72,76,85,0,80,84,82,82,89,88,76,75,87,74,73,85,80,83,79,84,81,82,81,84,82,81,82,68,64,88,90,87,85,74,75,75,73,88,76,82,87,85,87,86,87,75,0,87,81,84,84,78,73,89,84,80,88,75,89,69,75,87,80,75,71,77,72,77,87,80,81,73,90,79,85,73,83,79,79,88,86,80,90,89,89,82,85,90,78,75,80,78,68,0,89,88,78,83,75,83,81,85,65,83,89,83,81,0,81,75,88,83,0,81,72,88,77,82,76,70,78,83,77,82,75,73,78,84,87,89,80,0,88,81,72,87,89,78,0,72,85,81,88,83,82,82,82,80,78,82,79,77,91,64,76,85,0,69,82,74,79,79,84,87,89,68,81,84,73,75,86,77,77,78,78,81,85,87,0,87,77,77,81,84,86,73,79,83,81,71,77,74,73,72,70
2072,73,76,85,0,80,84,82,82,89,88,77,76,88,74,73,85,80,83,79,84,81,82,81,84,82,81,82,68,64,88,90,87,85,74,75,75,73,88,76,82,87,85,87,86,87,76,0,87,81,84,85,78,74,89,84,80,88,75,89,69,75,87,80,75,71,77,72,77,87,80,81,73,91,80,86,73,83,79,79,88,86,80,90,89,89,82,85,90,79,75,81,78,69,0,89,88,78,83,75,83,81,85,65,83,89,83,81,0,81,76,88,84,0,81,72,89,77,83,76,70,78,83,77,82,75,73,78,84,88,89,80,0,88,82,72,87,89,79,0,72,85,82,88,83,82,82,82,80,79,82,80,77,91,64,76,85,0,69,82,74,79,79,84,88,89,68,81,84,73,75,86,77,77,78,79,81,86,87,0,87,77,77,81,84,86,74,79,83,81,71,77,74,73,73,70
